product_number,mfg_number,product_name,vendor,wholesale_price,freight_in,drop_ship_fee,total_wholesale_price,markup,retail_price,shipping_in_price,total_retail_price,rounded_retail_price,previous_price
4104478234,HMC278,Hampton Bagg - Leaf Green/Mango (LG/MG),Baggallini,32.00,0.00,0.00,32.00,0.50,64.00,0.00,64.00,64.49,56.49
5123206801,HMC278,Hampton Bagg - Plum/Spice (PM/SP),Baggallini,32.00,0.00,0.00,32.00,0.50,64.00,0.00,64.00,64.49,56.49
8646645760,HMC278,Hampton Bagg - Steel Blue/Leaf Green (SB/LG),Baggallini,32.00,0.00,0.00,32.00,0.50,64.00,0.00,64.00,64.49,56.49
7867853015,HMC278,Hampton Bagg - Tomato/Mango (TM/MG),Baggallini,32.00,0.00,0.00,32.00,0.50,64.00,0.00,64.00,64.49,56.49
3605883544,HMC278,Hampton Bagg - Zebra,Baggallini,32.00,0.00,0.00,32.00,0.50,64.00,0.00,64.00,64.49,56.49
8487138470,LTZ418 BK,Little Zipper Bagg - Black / Khaki,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
2353444166,LTZ418 DOSP,Little Zipper Bagg - Dark Olive / Spice,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
1801656241,LTZ418 ESTM,Little Zipper Bagg - Espresso / Tomato,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
2556244737,LTZ418 KB,Little Zipper Bagg - Khaki / Black,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
433676836,LTZ418 LGSB,Little Zipper Bagg - Leaf Green / Steel Blue,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
7636075538,LTZ418 MUCA,Little Zipper Bagg - Mushroom / Caspian Blue,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
7412367372,LTZ418 PTMI,Little Zipper Bagg - Pewter / Mimosa,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
3217153600,LTZ418 SBLG,Little Zipper Bagg - Steel Blue / Leaf Green,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
41587677,LTZ418 TMMG,Little Zipper Bagg - Tomato / Mango,Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,34.99
1778465545,MES160,Messenger Bagg - Black (B),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
1645718571,MES160,Messenger Bagg - Lime,Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
3273418273,MES160,Messenger Bagg - Orange (O),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
3526167681,MES160,Messenger Bagg - Periwinkle (PW),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
3045135150,MES160,Messenger Bagg - Pink (P),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
4085102526,MES160,Messenger Bagg - Purple (PL),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
4247626627,MES160,Messenger Bagg - Red (R),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
581886023,MES160,Messenger Bagg - Turquoise (T),Baggallini,20.00,0.00,0.00,20.00,0.50,40.00,0.00,40.00,40.49,34.99
6300137574,MDC402,Midtown Bagg - Black (B/K),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
7663842127,MDC402,Midtown Bagg - Dark Olive (DO/SP),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
6126813628,MDC402,Midtown Bagg - Espresso (ES/TM),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
1360136601,MDC402,Midtown Bagg - Khaki (K/B),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
7246064863,MDC402,Midtown Bagg - Leaf Green (LG/SB),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
7254037046,MDC402,Midtown Bagg - Steel Blue (SB/LG),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
2600104346,MDC402,Midtown Bagg - Tomato (TM/MG),Baggallini,18.00,0.00,0.00,18.00,0.50,36.00,0.00,36.00,36.49,37.99
8588821864,TEE163,Teenee Baggallini - Black (B),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
5181680114,TEE163,Teenee Baggallini - Lime (L),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
580313203,TEE163,Teenee Baggallini - Orange (O),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
7305012010,TEE163,Teenee Baggallini - Periwinkle (PW),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
5506458606,TEE163,Teenee Baggallini - Pink (P),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
5240824646,TEE163,Teenee Baggallini - Purple (PL),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
7655223101,TEE163,Teenee Baggallini - Red (R),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
5074370876,TEE163,Teenee Baggallini - Turquoise (T),Baggallini,10.00,0.00,0.00,10.00,0.50,20.00,0.00,20.00,20.49,22.49
7374885827,TOR185,Ticket Organizer - Black (B),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
7883164813,TOR185,Ticket Organizer - Lime (L),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
8600056841,TOR185,Ticket Organizer - Orange (O),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
1182173552,TOR185,Ticket Organizer - Periwinkle (PW),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
1522268151,TOR185,Ticket Organizer - Pink (P),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
5177658714,TOR185,Ticket Organizer - Purple (PL),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
4177107331,TOR185,Ticket Organizer - Red (R),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
6123744248,TOR185,Ticket Organizer - Turquoise (T),Baggallini,7.00,0.00,0.00,7.00,0.50,14.00,0.00,14.00,14.49,19.48
2602474347,TKB133,Travel Kitt,Baggallini,16.00,0.00,0.00,16.00,0.50,32.00,0.00,32.00,32.49,34.49
4820072806,UTC308,Uptown Bagg - Espresso/Tomato (ES/TM),Baggallini,30.00,0.00,0.00,30.00,0.50,60.00,0.00,60.00,60.49,47.49
8443064537,UTC308,Uptown Bagg - Giraffe,Baggallini,30.00,0.00,0.00,30.00,0.50,60.00,0.00,60.00,60.49,47.49
7323826657,UTC308,Uptown Bagg - Leaf Green/Mango (LG/MG),Baggallini,30.00,0.00,0.00,30.00,0.50,60.00,0.00,60.00,60.49,47.49
2675671585,UTC308,Uptown Bagg - Steel Blue/Leaf Green,Baggallini,30.00,0.00,0.00,30.00,0.50,60.00,0.00,60.00,60.49,47.49
6558518806,UTC308,Uptown Bagg - Zebra,Baggallini,30.00,0.00,0.00,30.00,0.50,60.00,0.00,60.00,60.49,47.49
2528330816,IDR255,ID Keeper - Black/Pink (B/P),Baggallini INV,7.24,0.00,0.00,7.24,0.50,14.48,0.00,14.48,14.49,14.49
5732178068,IDR255,ID Keeper - Lime/Periwinkle (L/PW),Baggallini INV,7.24,0.00,0.00,7.24,0.50,14.48,0.00,14.48,14.49,14.49
7678032552,IDR255,ID Keeper - Periwinkle/Lime (PW/L),Baggallini INV,7.24,0.00,0.00,7.24,0.50,14.48,0.00,14.48,14.49,14.49
1636136660,IDR255,ID Keeper - Pink/Orange (P/O),Baggallini INV,7.24,0.00,0.00,7.24,0.50,14.48,0.00,14.48,14.49,14.49
1543052436,IDR255,ID Keeper - Red/Black (R/B),Baggallini INV,7.24,0.00,0.00,7.24,0.50,14.48,0.00,14.48,14.49,14.49
3235756343,IDR255,ID Keeper - Turquoise/Lime (T/L),Baggallini INV,7.24,0.00,0.00,7.24,0.50,14.48,0.00,14.48,14.49,14.49
828412431,SLG173,Sling Bagg - Black,Baggallini INV,3.24,0.00,0.00,3.24,0.50,6.48,0.00,6.48,6.49,6.49
8621014654,SLG173,Sling Bagg - Khaki,Baggallini INV,3.24,0.00,0.00,3.24,0.50,6.48,0.00,6.48,6.49,6.49
6120480174,SLG173,Sling Bagg - Lime Green,Baggallini INV,3.24,0.00,0.00,3.24,0.50,6.48,0.00,6.48,6.49,6.49
1031035524,SLG173,Sling Bagg - Periwinkle,Baggallini INV,3.24,0.00,0.00,3.24,0.50,6.48,0.00,6.48,6.49,6.49
3422057605,SLG173,Sling Bagg - Pink,Baggallini INV,3.24,0.00,0.00,3.24,0.50,6.48,0.00,6.48,6.49,6.49
3847670751,SLG173,Sling Bagg - Red,Baggallini INV,3.24,0.00,0.00,3.24,0.50,6.48,0.00,6.48,6.49,6.49
3856544713,1165,5-Tier Mildew Resistant Drying Rack,Bajer Design,6.35,1.58,0.00,7.93,0.50,15.86,0.00,15.86,15.99,13.49
1427604188,5234,EZ Foldr Laundry Basket,Bajer Design,3.56,1.27,0.00,4.83,0.50,9.66,0.00,9.66,9.99,8.99
8022248580,,Lingerie Bag,Bajer Design,1.78,0.94,0.00,2.72,0.50,5.44,0.00,5.44,5.49,3.99
4063871384,,Pop Open Mesh Drying Rack,Bajer Design,3.73,1.14,0.00,4.87,0.50,9.74,0.00,9.74,9.99,7.99
5081202744,5229,Pop Open Under Bed Storage Bin,Bajer Design,3.67,1.27,0.00,4.94,0.50,9.88,0.00,9.88,9.99,7.99
7654383320,7235,Soft Laundry Bag - Blue,Bajer Design,2.85,1.06,0.00,3.91,0.50,7.82,0.00,7.82,7.99,6.49
4268033844,7235,Soft Laundry Bag - Cream,Bajer Design,2.85,1.06,0.00,3.91,0.50,7.82,0.00,7.82,7.99,6.49
7130641483,7235,Soft Laundry Bag - Red,Bajer Design,2.85,1.06,0.00,3.91,0.50,7.82,0.00,7.82,7.99,6.49
7823676155,1538,Touch Up Ironing Board,Bajer Design,7.62,0.87,0.00,8.49,0.43,14.89,0.00,14.89,14.99,11.99
7083214581,250-6,Ultra Strong Mesh Laundry Bag,Bajer Design,2.76,1.14,0.00,3.90,0.50,7.80,0.00,7.80,7.99,6.49
8260738070,P153074,Courage - Soccer Players,Barewalls,6.48,0.00,0.00,6.48,0.50,12.96,0.00,12.96,12.99,13.99
6757400420,P9164,Drawing Hands,Barewalls,6.48,0.00,0.00,6.48,0.50,12.96,0.00,12.96,12.99,12.99
5548313214,P354790,Forever 27,Barewalls,7.98,0.00,0.00,7.98,0.50,15.96,0.00,15.96,15.99,17.99
1172884435,P286131,"Olympic Medalists, Mexico City 1968",Barewalls,5.98,0.00,0.00,5.98,0.50,11.96,0.00,11.96,11.99,11.99
4424655806,P12807,Poppy - by Georgia O’Keeffe,Barewalls,6.48,0.00,0.00,6.48,0.50,12.96,0.00,12.96,12.99,14.99
1644767685,P33635,Risk - Baseball,Barewalls,6.98,0.00,0.00,6.98,0.50,13.96,0.00,13.96,13.99,13.99
7851485120,P224658,Rosie The Riveter - We Can Do It,Barewalls,4.98,0.00,0.00,4.98,0.50,9.96,0.00,9.96,9.99,9.99
2830203743,P25160,Starry Night,Barewalls,7.49,0.00,0.00,7.49,0.50,14.98,0.00,14.98,14.99,16.99
5178432058,,WaterWeek Water Bottle Set,Base Brands,10.30,0.64,0.00,10.94,0.50,21.97,0.00,21.97,21.99,19.99
4732107737,,Handy Hamper,Berglund Products,6.95,0.61,0.00,7.56,0.48,14.54,0.00,14.54,14.99,9.99
8660366575,82WHT/D,Double Corner Caddy,Better Sleep Inc.,4.50,0.85,0.00,5.35,0.50,10.70,0.00,10.70,10.99,9.99
8721458512,281WHT/D,Tension Pole Shower Caddy,Better Sleep Inc.,8.50,2.12,0.00,10.62,0.46,19.67,0.00,19.67,19.99,17.99
2002428282,WT0514024,Colored Cork Tile - Black,Bi-Silque,5.10,0.20,0.00,5.30,0.46,9.81,0.00,9.81,9.99,9.99
3046404284,WT0513024,Colored Cork Tile - Pink,Bi-Silque,5.10,0.20,0.00,5.30,0.46,9.81,0.00,9.81,9.99,9.99
8442210416,WT0515024,Colored Cork Tile - Silver,Bi-Silque,5.10,0.20,0.00,5.30,0.46,9.81,0.00,9.81,9.99,9.99
4841047815,,iBoard Designer Dry-Erase Door Hanger - Black Dots,Bi-Silque,2.75,0.20,0.00,2.95,0.50,5.90,0.00,5.90,5.99,5.99
5626221552,,iBoard Designer Dry-Erase Door Hanger - Black Notebook,Bi-Silque,2.75,0.20,0.00,2.95,0.50,5.90,0.00,5.90,5.99,5.99
2033345580,,iBoard Designer Dry-Erase Door Hanger - Pink Dots,Bi-Silque,2.75,0.20,0.00,2.95,0.50,5.90,0.00,5.90,5.99,5.99
1756044343,,iBoard Designer Dry-Erase Door Hanger - Pink Notebook,Bi-Silque,2.75,0.20,0.00,2.95,0.50,5.90,0.00,5.90,5.99,5.99
1362682851,DOR010401,iBoard Multi-Use Dry-Erase Board - Blue,Bi-Silque,2.91,0.20,0.00,3.11,0.48,5.98,0.00,5.98,5.99,5.99
4461680270,DOR010301,iBoard Multi-Use Dry-Erase Board - Pink,Bi-Silque,2.91,0.20,0.00,3.11,0.48,5.98,0.00,5.98,5.99,5.99
7741134043,DOR010201,iBoard Multi-Use Dry-Erase Board - Silver,Bi-Silque,2.91,0.20,0.00,3.11,0.48,5.98,0.00,5.98,5.99,5.99
1143715057,,Fairfield Bed Blanket - Blue,Biederlack DS,19.35,0.00,0.00,19.35,0.50,38.70,0.00,38.70,38.99,38.99
6164134807,,Fairfield Bed Blanket - Natural,Biederlack DS,19.35,0.00,0.00,19.35,0.50,38.70,0.00,38.70,38.99,38.99
5241348082,,Fairfield Bed Blanket - Sage,Biederlack DS,19.35,0.00,0.00,19.35,0.50,38.70,0.00,38.70,38.99,38.99
542840740,,Fairfield Bed Blanket - White,Biederlack DS,19.35,0.00,0.00,19.35,0.50,38.70,0.00,38.70,38.99,38.99
2674866413,,Alpine Fleece Bed Blanket - Cream,Biederlack Inventory,5.00,0.00,0.00,5.00,0.75,19.61,0.00,19.61,19.99,19.99
6455105602,,Aurora Bed Blanket - Cream,Biederlack Inventory,3.00,0.00,0.00,3.00,0.80,15.00,0.00,15.00,15.49,17.49
3168676631,,Aurora Bed Blanket - Denim,Biederlack Inventory,3.00,0.00,0.00,3.00,0.80,15.00,0.00,15.00,15.49,17.49
5368754076,,Aurora Bed Blanket - Evergreen,Biederlack Inventory,3.00,0.00,0.00,3.00,0.80,15.00,0.00,15.00,15.49,17.49
4481508202,,Aurora Bed Blanket - Hot Pink,Biederlack Inventory,3.00,0.00,0.00,3.00,0.80,15.00,0.00,15.00,15.49,17.49
3603114654,,Aurora Bed Blanket - Lime Green,Biederlack Inventory,3.00,0.00,0.00,3.00,0.80,15.00,0.00,15.00,15.49,17.49
8326577711,,Borbo Navy Bed Blanket,Biederlack Inventory,12.00,2.00,0.00,14.00,0.50,27.94,0.00,27.94,27.99,27.99
4444516648,,Caroline Bed Blanket - Blue,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,24.90
68432442,,Caroline Bed Blanket - Grape,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,24.90
1167546000,,Caroline Bed Blanket - Hot Pink,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,24.90
7815464283,,Caroline Bed Blanket - Lavender,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,24.90
7184883682,,Caroline Bed Blanket - Red,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,24.90
8806558148,,Caroline Bed Blanket - Yellow,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,24.90
7506431868,,Chenille Bed Blanket - Cardinal,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,29.99
3257818037,,Chenille Bed Blanket - Ivory,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,29.99
2782256008,,Chenille Bed Blanket - Moss,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,29.99
5281453682,,Herringbone Bed Blanket - Blue,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,21.99
1556732756,,Herringbone Bed Blanket - Pink,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,21.99
878371372,,Herringbone Bed Blanket - White,Biederlack Inventory,4.00,0.00,0.00,4.00,0.80,20.00,0.00,20.00,20.49,21.99
485608246,,Ocean View Bed Blanket,Biederlack Inventory,5.00,0.00,0.00,5.00,0.80,25.00,0.00,25.00,25.49,22.99
3417583008,,Shelton Bed Blanket,Biederlack Inventory,12.00,2.00,0.00,14.00,0.50,27.94,0.00,27.94,27.99,27.99
7553235844,,Mites Out! Cleansing Spray,Bioforce USA,9.58,0.32,0.00,9.90,0.50,19.80,0.00,19.80,19.99,18.98
4242811455,WANY1,"Albany, NY",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7381532648,WANN1,"Annapolis, MD",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1667607521,ASU-1,Arizona State University #1,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6283080588,ATMS-1,Atlanta Motor Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1361086500,WATL1,"Atlanta, GA",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8828614801,WATL2,"Atlanta, GA #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3555623604,WATL4,"Atlanta, GA #4",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3801137383,WATL5,"Atlanta, GA #5",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4561705237,WATL6,"Atlanta, GA #6",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5725403544,WAUS2,"Austin, TX #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3058680355,BAL-2,"Baltimore, MD #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1183522310,BHR-2,Boat House Row,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3517772524,WBL1,Boston Light,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8164875506,WBOS1,"Boston, MA",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4662082157,WBOS4,"Boston, MA #4",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4621354075,WBMS1,Bristol Motor Speedway #1 (Day),Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
2675181431,WBMS2,Bristol Motor Speedway #2 (Night),Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8325402776,WCS1,California Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7846340556,WCHS1,"Charleston, SC",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
2367201180,WCHAR1B,"Charlotte, NC",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1347571755,WCHAR2,"Charlotte, NC #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7371106104,WBWCHI1,"Chicago, IL - Black & White",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6087325075,WCHI2,"Chicago, IL #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4101635655,WCHI3,"Chicago, IL #3",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
2835381711,WCHI5,"Chicago, IL #5",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1571138258,WCHI6,"Chicago, IL #6",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6808702121,WCHI7,"Chicago, IL #7",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4201166572,WCD2,Churchill Downs - Dawn at the Downs,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4545214530,WCD1,Churchill Downs - Kentucky Derby,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1530376021,WCIN1B,"Cincinnati, OH",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4110547457,WCIN3,"Cincinnati, OH #3",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1082850141,WCLEV1B,"Cleveland, OH",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1237526627,WCLEV2,"Cleveland, OH #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7048880187,WCOL1,"Columbus, OH",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
2630613667,WDAL1A,"Dallas, TX #1A",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
127828756,WDAL1B,"Dallas, TX #1B",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4186276035,WDAL2,"Dallas, TX #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3180386576,WDR1,Darlington Raceway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7152264065,WDIS1,Daytona International Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6011242068,WDEN1B,"Denver, CO",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8515411238,WDEN3,"Denver, CO #3",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5742044614,DEN-4,"Denver, CO #4",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
2304421713,WDET2,"Detroit, MI #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3626450843,WDET3,"Detroit, MI #3",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1873335773,DUL-1,"Duluth, MN",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6848630202,WHART1B,"Hartford, CT",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7052883076,WHS1,Harvard Square,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5348888327,HON-3,"Honolulu, HI",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3883513172,WHOU1,"Houston, TX",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
3731381844,WHOU2,"Houston, TX #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5261628201,WINS2,Indianapolis Motor Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
213874371,WIN2,"Indianapolis, IN #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6108253747,WJACK2,"Jacksonville, FL",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6872031814,WKC1B,"Kansas City, MO",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8237665455,WKCP2,"Kansas City, MO - The Plaza",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4856463423,WKC2,"Kansas City, MO #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1543045777,TAHO-1,Lake Tahoe #1,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6407654564,WLVMS1,Las Vegas Motor Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8021482422,WLAS2,"Las Vegas, NV #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1731202883,WLAS4,"Las Vegas, NV #4",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5510680467,WLR1,"Little Rock, AR",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7415266241,WLA1,"Los Angeles, CA",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7118688847,WLA2B,"Los Angeles, CA #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4802187265,WLA3,"Los Angeles, CA #3",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5761648424,WLOU1,"Louisville, KY",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7012761066,WLOU2,"Louisville, KY #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7117353600,WLMS1,Lowe's Motor Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
1681101754,WMADI1,"Madison, WI",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
6081337586,WMS1,Martinsville Speedway,Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
4162261766,WMEM1,"Memphis, TN",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
8460831887,WMEM2,"Memphis, TN #2",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
7752703405,WMIAB,"Miami Beach, FL",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
5250524832,WMIA1,"Miami, FL",Blakeway,16.50,0.00,0.00,16.50,0.40,27.50,2.00,29.50,29.99,29.99
